Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered
Alaska,US,3/27/2020 22:14,30,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,2,1,0
South Carolina,US,3/27/2020 22:14,21,0,0
Tennessee,US,3/27/2020 22:14,4,0,0
Texas,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Maine,US,3/27/2020 22:14,6,0,0
Texas,US,3/27/2020 22:14,2,0,0
Maryland,US,3/27/2020 22:14,63,0,0
Minnesota,US,3/27/2020 22:14,10,0,0
North Carolina,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Michigan,US,3/27/2020 22:14,0,0,0
Arizona,US,3/27/2020 22:14,11,0,0
Iowa,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Colorado,US,3/27/2020 22:14,119,0,0
Texas,US,3/27/2020 22:14,0,0,0
Colorado,US,3/27/2020 22:14,0,0,0
Michigan,US,3/27/2020 22:14,0,0,0
Arkansas,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,63,0,0
Pennsylvania,US,3/27/2020 22:14,1,0,0
Texas,US,3/27/2020 22:14,0,0,0
Maine,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,90,1,0
North Carolina,US,3/27/2020 22:14,0,0,0
Ohio,US,3/27/2020 22:14,3,0,0
Wisconsin,US,3/27/2020 22:14,0,0,0
Arkansas,US,3/27/2020 22:14,0,0,0
Ohio,US,3/27/2020 22:14,5,0,0
Washington,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,8,0,0
Texas,US,3/27/2020 22:14,2,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,1,0,0
Ohio,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,0,0,0
New Jersey,US,3/27/2020 22:14,14,0,0
Oklahoma,US,3/27/2020 22:14,0,0,0
Mississippi,US,3/27/2020 22:14,8,0,0
Missouri,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Ohio,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,0,0,0
South Dakota,US,3/27/2020 22:14,1,0,0
Texas,US,3/27/2020 22:14,1,0,0
Alabama,US,3/27/2020 22:14,6,0,0
North Carolina,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,10,0,0
Colorado,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Florida,US,3/27/2020 22:14,7,0,0
Georgia,US,3/27/2020 22:14,1,0,0
Oregon,US,3/27/2020 22:14,0,0,0
Alabama,US,3/27/2020 22:14,5,0,0
Georgia,US,3/27/2020 22:14,2,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Maryland,US,3/27/2020 22:14,103,1,0
Maryland,US,3/27/2020 22:14,88,0,0
South Carolina,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Idaho,US,3/27/2020 22:14,2,0,0
Michigan,US,3/27/2020 22:14,0,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Alabama,US,3/27/2020 22:14,0,0,0
West Virginia,US,3/27/2020 22:14,0,0,0
North Dakota,US,3/27/2020 22:14,0,0,0
Massachusetts,US,3/27/2020 22:14,100,2,0
South Carolina,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Wisconsin,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,6,0,0
Michigan,US,3/27/2020 22:14,1,0,0
Missouri,US,3/27/2020 22:14,0,0,0
Indiana,US,3/27/2020 22:14,6,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,98,1,0
Texas,US,3/27/2020 22:14,2,0,0
Missouri,US,3/27/2020 22:14,1,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Arkansas,US,3/27/2020 22:14,0,0,0
Florida,US,3/27/2020 22:14,3,0,0
Michigan,US,3/27/2020 22:14,4,0,0
Wisconsin,US,3/27/2020 22:14,2,0,0
Texas,US,3/27/2020 22:14,0,0,0
South Dakota,US,3/27/2020 22:14,16,0,0
Idaho,US,3/27/2020 22:14,0,0,0
North Carolina,US,3/27/2020 22:14,3,0,0
South Carolina,US,3/27/2020 22:14,35,0,0
Louisiana,US,3/27/2020 22:14,4,0,0
Oklahoma,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,14,0,0
Utah,US,3/27/2020 22:14,0,0,0
Montana,US,3/27/2020 22:14,0,0,0
Minnesota,US,3/27/2020 22:14,0,0,0
Oklahoma,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,0,0,0
Tennessee,US,3/27/2020 22:14,1,0,0
Virginia,US,3/27/2020 22:14,3,0,0
Texas,US,3/27/2020 22:14,0,0,0
New Hampshire,US,3/27/2020 22:14,8,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,25,1,0
Ohio,US,3/27/2020 22:14,6,0,0
Minnesota,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,2,0,0
Idaho,US,3/27/2020 22:14,0,0,0
South Dakota,US,3/27/2020 22:14,0,0,0
Vermont,US,3/27/2020 22:14,15,0,0
North Dakota,US,3/27/2020 22:14,0,0,0
Colorado,US,3/27/2020 22:14,0,0,0
Arkansas,US,3/27/2020 22:14,23,0,0
Indiana,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,3,0,0
Minnesota,US,3/27/2020 22:14,1,0,0
Mississippi,US,3/27/2020 22:14,2,0,0
Missouri,US,3/27/2020 22:14,1,0,0
Oregon,US,3/27/2020 22:14,6,0,0
Tennessee,US,3/27/2020 22:14,2,0,0
Washington,US,3/27/2020 22:14,42,4,0
Michigan,US,3/27/2020 22:14,0,0,0
New Jersey,US,3/27/2020 22:14,1505,6,0
South Carolina,US,3/27/2020 22:14,10,0,0
West Virginia,US,3/27/2020 22:14,4,0,0
Pennsylvania,US,3/27/2020 22:14,65,0,0
Massachusetts,US,3/27/2020 22:14,105,2,0
New Mexico,US,3/27/2020 22:14,55,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Michigan,US,3/27/2020 22:14,18,0,0
North Carolina,US,3/27/2020 22:14,3,0,0
Alaska,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,113,5,0
Alabama,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,10,0,0
Louisiana,US,3/27/2020 22:14,1,1,0
Montana,US,3/27/2020 22:14,0,0,0
Wyoming,US,3/27/2020 22:14,0,0,0
Minnesota,US,3/27/2020 22:14,1,0,0
North Dakota,US,3/27/2020 22:14,0,0,0
Idaho,US,3/27/2020 22:14,1,0,0
Iowa,US,3/27/2020 22:14,7,0,0
Indiana,US,3/27/2020 22:14,0,0,0
North Carolina,US,3/27/2020 22:14,0,0,0
Idaho,US,3/27/2020 22:14,93,2,0
Montana,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Oklahoma,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,1,0,0
Texas,US,3/27/2020 22:14,1,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Tennessee,US,3/27/2020 22:14,0,0,0
Alabama,US,3/27/2020 22:14,4,0,0
Tennessee,US,3/27/2020 22:14,6,0,0
Minnesota,US,3/27/2020 22:14,7,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Mississippi,US,3/27/2020 22:14,9,0,0
Missouri,US,3/27/2020 22:14,1,0,0
South Dakota,US,3/27/2020 22:14,1,0,0
Illinois,US,3/27/2020 22:14,0,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Arkansas,US,3/27/2020 22:14,1,0,0
Illinois,US,3/27/2020 22:14,0,0,0
Indiana,US,3/27/2020 22:14,7,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,1,0,0
Missouri,US,3/27/2020 22:14,37,1,0
Nebraska,US,3/27/2020 22:14,0,0,0
West Virginia,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,37,0,0
Virginia,US,3/27/2020 22:14,1,0,0
North Dakota,US,3/27/2020 22:14,0,0,0
Colorado,US,3/27/2020 22:14,66,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Kansas,US,3/27/2020 22:14,3,0,0
Kentucky,US,3/27/2020 22:14,2,1,0
Texas,US,3/27/2020 22:14,2,0,0
North Dakota,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Utah,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Florida,US,3/27/2020 22:14,1,0,0
Pennsylvania,US,3/27/2020 22:14,2,0,0
Arkansas,US,3/27/2020 22:14,4,0,0
Tennessee,US,3/27/2020 22:14,6,0,0
Michigan,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,0,0,0
West Virginia,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,39,0,0
Texas,US,3/27/2020 22:14,31,0,0
Kentucky,US,3/27/2020 22:14,2,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Florida,US,3/27/2020 22:14,16,0,0
Texas,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Massachusetts,US,3/27/2020 22:14,129,1,0
Rhode Island,US,3/27/2020 22:14,6,0,0
Virginia,US,3/27/2020 22:14,1,0,0
Alaska,US,3/27/2020 22:14,0,0,0
Montana,US,3/27/2020 22:14,2,0,0
New York,US,3/27/2020 22:14,0,0,0
West Virginia,US,3/27/2020 22:14,0,0,0
South Dakota,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
New York,US,3/27/2020 22:14,18,2,0
Colorado,US,3/27/2020 22:14,10,0,0
Florida,US,3/27/2020 22:14,614,5,0
Illinois,US,3/27/2020 22:14,0,0,0
Indiana,US,3/27/2020 22:14,2,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Minnesota,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Ohio,US,3/27/2020 22:14,0,0,0
South Dakota,US,3/27/2020 22:14,2,0,0
Texas,US,3/27/2020 22:14,3,0,0
Wisconsin,US,3/27/2020 22:14,5,0,0
South Dakota,US,3/27/2020 22:14,0,0,0
North Carolina,US,3/27/2020 22:14,11,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,4,0,0
Oklahoma,US,3/27/2020 22:14,1,0,0
Iowa,US,3/27/2020 22:14,1,0,0
Missouri,US,3/27/2020 22:14,2,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,144,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,4,0,0
South Dakota,US,3/27/2020 22:14,0,0,0
Wisconsin,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Alabama,US,3/27/2020 22:14,2,0,0
North Carolina,US,3/27/2020 22:14,15,0,0
Illinois,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,3,0,0
North Carolina,US,3/27/2020 22:14,3,0,0
North Dakota,US,3/27/2020 22:14,0,0,0
North Dakota,US,3/27/2020 22:14,25,0,0
Texas,US,3/27/2020 22:14,0,0,0
New Jersey,US,3/27/2020 22:14,88,0,0
Texas,US,3/27/2020 22:14,1,0,0
Wisconsin,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Alabama,US,3/27/2020 22:14,1,0,0
Iowa,US,3/27/2020 22:14,1,0,0
Kansas,US,3/27/2020 22:14,3,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Ohio,US,3/27/2020 22:14,23,0,0
Pennsylvania,US,3/27/2020 22:14,26,1,0
California,US,3/27/2020 22:14,5,0,0
Idaho,US,3/27/2020 22:14,0,0,0
South Dakota,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,3,0,0
North Carolina,US,3/27/2020 22:14,22,2,0
West Virginia,US,3/27/2020 22:14,0,0,0
Utah,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,140,2,0
Oklahoma,US,3/27/2020 22:14,1,0,0
California,US,3/27/2020 22:14,3,0,0
Louisiana,US,3/27/2020 22:14,22,1,0
Kentucky,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,0,0,0
North Carolina,US,3/27/2020 22:14,3,0,0
Texas,US,3/27/2020 22:14,0,0,0
Vermont,US,3/27/2020 22:14,2,0,0
Alabama,US,3/27/2020 22:14,3,0,0
Arkansas,US,3/27/2020 22:14,0,0,0
Florida,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,2,0,0
Illinois,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Michigan,US,3/27/2020 22:14,9,0,0
Mississippi,US,3/27/2020 22:14,3,0,0
South Carolina,US,3/27/2020 22:14,1,0,0
Texas,US,3/27/2020 22:14,3,0,0
West Virginia,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,3,0,0
Kentucky,US,3/27/2020 22:14,1,0,0
Wisconsin,US,3/27/2020 22:14,1,0,0
Maryland,US,3/27/2020 22:14,9,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,2,0,0
Missouri,US,3/27/2020 22:14,1,0,0
New Jersey,US,3/27/2020 22:14,95,1,0
North Carolina,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,13,0,0
Texas,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,1,0,0
South Dakota,US,3/27/2020 22:14,0,0,0
Tennessee,US,3/27/2020 22:14,4,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Wyoming,US,3/27/2020 22:14,1,0,0
Oklahoma,US,3/27/2020 22:14,11,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Tennessee,US,3/27/2020 22:14,2,0,0
Idaho,US,3/27/2020 22:14,23,1,0
Missouri,US,3/27/2020 22:14,5,0,0
New Jersey,US,3/27/2020 22:14,7,0,0
Montana,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,2,0,0
Utah,US,3/27/2020 22:14,0,0,0
Wyoming,US,3/27/2020 22:14,3,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Minnesota,US,3/27/2020 22:14,0,0,0
Maryland,US,3/27/2020 22:14,1,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Arkansas,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,55,0,0
Illinois,US,3/27/2020 22:14,0,0,0
Indiana,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,1,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Maryland,US,3/27/2020 22:14,9,0,0
Mississippi,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,0,0,0
New Hampshire,US,3/27/2020 22:14,7,0,0
Ohio,US,3/27/2020 22:14,3,0,0
Tennessee,US,3/27/2020 22:14,4,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
Nevada,US,3/27/2020 22:14,2,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Missouri,US,3/27/2020 22:14,1,0,0
Montana,US,3/27/2020 22:14,0,0,0
Oklahoma,US,3/27/2020 22:14,1,0,0
Tennessee,US,3/27/2020 22:14,0,0,0
North Carolina,US,3/27/2020 22:14,5,0,0
Minnesota,US,3/27/2020 22:14,8,0,0
Montana,US,3/27/2020 22:14,6,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Illinois,US,3/27/2020 22:14,0,0,0
Indiana,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Michigan,US,3/27/2020 22:14,1,0,0
Minnesota,US,3/27/2020 22:14,1,0,0
Missouri,US,3/27/2020 22:14,8,0,0
Nebraska,US,3/27/2020 22:14,2,0,0
North Dakota,US,3/27/2020 22:14,11,1,0
Texas,US,3/27/2020 22:14,1,0,0
Idaho,US,3/27/2020 22:14,1,0,0
Texas,US,3/27/2020 22:14,7,0,0
North Carolina,US,3/27/2020 22:14,0,0,0
Louisiana,US,3/27/2020 22:14,1,1,0
North Carolina,US,3/27/2020 22:14,10,0,0
Georgia,US,3/27/2020 22:14,1,0,0
New Mexico,US,3/27/2020 22:14,0,0,0
New York,US,3/27/2020 22:14,0,0,0
North Dakota,US,3/27/2020 22:14,0,0,0
New York,US,3/27/2020 22:14,2,0,0
Maryland,US,3/27/2020 22:14,9,0,0
Iowa,US,3/27/2020 22:14,5,0,0
Missouri,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Pennsylvania,US,3/27/2020 22:14,11,0,0
Iowa,US,3/27/2020 22:14,3,0,0
Colorado,US,3/27/2020 22:14,5,0,0
Alabama,US,3/27/2020 22:14,13,0,0
Texas,US,3/27/2020 22:14,2,0,0
Illinois,US,3/27/2020 22:14,10,0,0
Ohio,US,3/27/2020 22:14,2,0,0
Missouri,US,3/27/2020 22:14,1,0,0
Maryland,US,3/27/2020 22:14,17,0,0
Virginia,US,3/27/2020 22:14,1,0,0
South Dakota,US,3/27/2020 22:14,1,0,0
South Carolina,US,3/27/2020 22:14,92,1,0
Michigan,US,3/27/2020 22:14,4,0,0
Florida,US,3/27/2020 22:14,5,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,11,0,0
Georgia,US,3/27/2020 22:14,1,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,10,0,0
North Carolina,US,3/27/2020 22:14,11,0,0
Georgia,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,1,0,0
Kansas,US,3/27/2020 22:14,0,0,0
New York,US,3/27/2020 22:14,2,0,0
New Mexico,US,3/27/2020 22:14,4,0,0
Tennessee,US,3/27/2020 22:14,7,0,0
Michigan,US,3/27/2020 22:14,0,0,0
Washington,US,3/27/2020 22:14,12,1,0
New York,US,3/27/2020 22:14,11,0,0
New York,US,3/27/2020 22:14,4,0,0
Alabama,US,3/27/2020 22:14,1,0,0
Georgia,US,3/27/2020 22:14,46,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Kansas,US,3/27/2020 22:14,2,0,0
North Carolina,US,3/27/2020 22:14,4,0,0
Oklahoma,US,3/27/2020 22:14,1,0,0
South Carolina,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,1,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,5,0,0
New Hampshire,US,3/27/2020 22:14,2,0,0
Pennsylvania,US,3/27/2020 22:14,107,0,0
South Carolina,US,3/27/2020 22:14,1,0,0
Tennessee,US,3/27/2020 22:14,2,0,0
South Carolina,US,3/27/2020 22:14,4,0,0
Virginia,US,3/27/2020 22:14,12,0,0
Colorado,US,3/27/2020 22:14,0,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Mississippi,US,3/27/2020 22:14,9,0,0
Arkansas,US,3/27/2020 22:14,1,0,0
Texas,US,3/27/2020 22:14,0,0,0
Alabama,US,3/27/2020 22:14,6,0,0
Michigan,US,3/27/2020 22:14,1,0,0
Minnesota,US,3/27/2020 22:14,0,0,0
Wisconsin,US,3/27/2020 22:14,3,0,0
Minnesota,US,3/27/2020 22:14,2,0,0
Vermont,US,3/27/2020 22:14,90,4,0
Alabama,US,3/27/2020 22:14,1,0,0
Mississippi,US,3/27/2020 22:14,4,0,0
Oklahoma,US,3/27/2020 22:14,1,0,0
Montana,US,3/27/2020 22:14,0,0,0
North Carolina,US,3/27/2020 22:14,0,0,0
Illinois,US,3/27/2020 22:14,1,0,0
Kentucky,US,3/27/2020 22:14,2,0,0
Missouri,US,3/27/2020 22:14,3,0,0
Nevada,US,3/27/2020 22:14,0,0,0
New Mexico,US,3/27/2020 22:14,1,0,0
Oklahoma,US,3/27/2020 22:14,0,0,0
Florida,US,3/27/2020 22:14,11,1,0
Oregon,US,3/27/2020 22:14,31,2,0
Louisiana,US,3/27/2020 22:14,3,0,0
Mississippi,US,3/27/2020 22:14,0,0,0
Tennessee,US,3/27/2020 22:14,2,0,0
Washington,US,3/27/2020 22:14,5,0,0
Michigan,US,3/27/2020 22:14,1,0,0
South Carolina,US,3/27/2020 22:14,6,1,0
Pennsylvania,US,3/27/2020 22:14,0,0,0
Arkansas,US,3/27/2020 22:14,17,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Illinois,US,3/27/2020 22:14,0,0,0
Indiana,US,3/27/2020 22:14,12,0,0
Kansas,US,3/27/2020 22:14,0,0,0
Kentucky,US,3/27/2020 22:14,2,0,0
Missouri,US,3/27/2020 22:14,0,0,0
Nevada,US,3/27/2020 22:14,443,10,0
Ohio,US,3/27/2020 22:14,2,0,0
South Dakota,US,3/27/2020 22:14,0,0,0
Washington,US,3/27/2020 22:14,76,6,0
Wisconsin,US,3/27/2020 22:14,2,0,0
Alabama,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,32,1,0
Iowa,US,3/27/2020 22:14,0,0,0
Mississippi,US,3/27/2020 22:14,0,0,0
Virginia,US,3/27/2020 22:14,0,0,0
Oregon,US,3/27/2020 22:14,2,0,0
Alabama,US,3/27/2020 22:14,1,0,0
Arkansas,US,3/27/2020 22:14,0,0,0
Florida,US,3/27/2020 22:14,22,4,0
Georgia,US,3/27/2020 22:14,0,0,0
Illinois,US,3/27/2020 22:14,0,0,0
Indiana,US,3/27/2020 22:14,0,0,0
Iowa,US,3/27/2020 22:14,0,0,0
Kansas,US,3/27/2020 22:14,1,0,0
Kentucky,US,3/27/2020 22:14,0,0,0
Minnesota,US,3/27/2020 22:14,4,0,0
Mississippi,US,3/27/2020 22:14,2,0,0
Missouri,US,3/27/2020 22:14,9,0,0
Nebraska,US,3/27/2020 22:14,0,0,0
North Carolina,US,3/27/2020 22:14,0,0,0
South Dakota,US,3/27/2020 22:14,0,0,0
Tennessee,US,3/27/2020 22:14,0,0,0
Texas,US,3/27/2020 22:14,0,0,0
West Virginia,US,3/27/2020 22:14,0,0,0
Georgia,US,3/27/2020 22:14,46,0,0
Iowa,US,3/27/2020 22:14,1,0,0
Colorado,US,3/27/2020 22:14,3,0,0
Pennsylvania,US,3/27/2020 22:14,2,0,0
Idaho,US,3/27/2020 22:14,0,0,0
Minnesota,US,3/27/2020 22:14,0,0,0
Alabama,US,3/27/2020 22:14,3,0,0
Arkansas,US,3/27/2020 22:14,49,1,0
Ohio,US,3/27/2020 22:14,6,0,0
Arkansas,US,3/27/2020 22:14,3,0,0
North Carolina,US,3/27/2020 22:14,2,0,0
Oklahoma,US,3/27/2020 22:14,39,3,0
Georgia,US,3/27/2020 22:14,1,0,0
Illinois,US,3/27/2020 22:14,5,0,0
Indiana,US,3/27/2020 22:14,1,0,0
